goodreads_book_id;tag_id;Total
44644;27095;58
44652;11305;892
44652;19974;168
44652;33114;160
44659;11305;5296
44659;11743;485
44659;22743;275
44687;11305;4026
44687;11743;326
44687;22743;238
44688;11305;4248
44688;11743;348
44688;22743;240
44796;2938;101
44796;7457;313
44796;11743;359
44905;21689;688
44905;21773;310
44905;32865;1506
45020;6614;196
45020;11743;175
45020;20939;1011
45032;7404;1627
45032;11743;2704
45032;26138;1746
45101;11305;3019
45101;11743;264
45101;22743;199
45102;11305;2956
45102;11743;259
45102;22743;180
45112;14361;189
45112;22743;308
45112;26051;224
45162;11743;1249
45162;14487;1802
45162;18001;682
45169;11743;215
45169;16095;727
45169;30358;174
45181;6953;308
45181;7457;384
45181;11305;612
45220;11743;369
45220;24526;273
45220;33114;185
45234;11743;534
45234;15048;260
45234;20939;233
45245;26771;738
45245;26837;942
45245;26894;243
45252;26771;1075
45252;26837;1377
45252;26894;321
45260;26771;383
45260;26837;521
45260;26894;126
45369;11743;112
45369;14487;354
45369;20939;122
45432;11305;484
45432;26837;360
45432;33114;429
45546;14552;1655
45546;21689;724
45546;21773;303
45685;7457;1271
45685;11743;341
45685;27669;266
45760;9403;42
45760;11743;328
45760;18367;51
45967;11743;53
45967;14821;34
45967;19961;36
45974;7457;288
45974;11743;368
45974;23831;381
46114;5207;143
46114;7457;850
46114;11743;672
46164;7457;2574
46164;11743;1644
46164;22743;395
46165;5207;329
46165;7457;316
46165;11743;1126
46170;7404;669
46170;7457;4168
46170;11743;2831
46182;236;55
46182;240;88
46182;251;35
46190;19733;388
46190;20673;554
46190;21689;487
46199;7457;446
46199;21689;776
46199;23831;1407
46201;7457;51
46201;13098;46
46201;23831;1211
46227;7457;89
46227;11743;440
46227;22034;69
46292;23812;86
46292;23831;29
46292;33860;33
46306;6953;461
46306;7457;1477
46306;11743;435
46349;19733;309
46349;21689;289
46349;21773;168
46460;11743;343
46460;20939;267
46460;30358;165
46544;11305;216
46544;11743;588
46544;14487;943
46601;7077;378
46601;7116;647
46601;14487;476
46654;11743;534
46654;26771;1094
46654;26837;572
46661;4949;52
46661;11743;279
46661;15048;41
46674;14134;65
46674;21773;115
46674;27111;77
46676;21689;183
46676;21773;82
46676;27095;100
46677;6895;1030
46677;6953;1103
46677;23605;1282
46755;240;125
46755;6184;176
46755;11743;656
46777;11305;2366
46777;32989;974
46777;33114;1936
46787;7457;5073
46787;11743;2046
46787;14487;1028
46799;11743;970
46799;21689;526
46799;32989;907
46815;19733;428
46815;19742;229
46815;21689;471
46945;7457;98
46945;11743;613
46945;22743;109
47021;7457;4126
47021;23743;2572
47021;27438;1429
47076;4949;180
47076;5207;90
47076;11743;431
47281;7457;973
47281;11743;1526
47281;14487;1515
47304;5207;93
47304;21773;186
47304;29388;96
47345;5207;35
47345;8055;40
47345;11743;193
47401;11743;343
47401;18919;446
47401;26138;580
47558;2938;178
47558;11743;185
47558;15048;234
47624;11305;4707
47624;32989;864
47624;33114;1599
47730;7457;70
47730;23831;571
47730;26256;154
47780;4949;34
47780;18326;18
47780;23026;20
47881;11305;410
47881;11743;73
47881;33114;107
47922;6750;166
47922;32989;165
47922;33114;440
47944;18001;319
47944;32989;233
47944;33114;318
47989;9221;183
47989;11305;447
47989;15067;389
47994;9565;1096
47994;11305;2872
47994;11743;515
48019;5951;575
48019;17780;187
48019;19039;182
48132;4605;270
48132;19733;256
48132;21689;493
48183;4949;43
48183;6750;47
48183;11743;206
48304;8150;446
48304;8209;123
48304;12175;106
48318;11305;180
48318;23471;263
48318;33114;85
48328;5207;280
48328;7457;576
48328;11743;1554
48464;7457;485
48464;11743;811
48464;18367;117
48467;7457;372
48467;11743;764
48467;28216;160
48697;2938;144
48697;3027;35
48697;21689;28
48757;21689;947
48757;21773;416
48757;23471;1288
48834;14552;186
48834;14730;316
48834;21689;251
48855;7457;10919
48855;14552;4359
48855;21689;11202
48862;7457;313
48862;8517;134
48862;11743;547
48974;11743;249
48974;32989;191
48974;33114;454
49158;5207;37
49158;21689;57
49158;27095;62
49176;21773;65
49176;24526;113
49176;27095;86
49195;4605;475
49195;21689;348
49195;23931;308
49221;7077;485
49221;7203;270
49221;25647;298
49234;14552;231
49234;21689;607
49234;26816;780
49245;19316;203
49245;21689;88
49245;25630;82
49250;14552;738
49250;21689;271
49250;32917;152
49251;14552;246
49251;20047;153
49251;21689;259
49322;21689;240
49322;24526;331
49322;27095;229
49350;11743;334
49350;19892;382
49350;20939;358
49353;11743;310
49353;19892;377
49353;20939;599
49436;4949;1185
49436;21689;3651
49436;21773;1365
49455;7457;1024
49455;11743;992
49455;26374;436
49465;4949;355
49465;11743;608
49465;14487;1203
49540;7457;1393
49540;11743;573
49540;12553;356
49552;7457;6783
49552;11743;6137
49552;23471;3121
49628;11743;1189
49628;26771;1410
49628;26837;1905
49750;5207;2482
49750;32989;2813
49750;33114;5496
50001;11305;308
50001;25562;98
50001;30909;102
50027;11305;1068
50027;11743;320
50027;12383;494
50033;7457;622
50033;11743;1068
50033;26837;414
50039;20673;268
50039;21689;229
50039;26256;133
50051;7457;39
50051;11743;306
50051;29584;37
50140;4088;112
50140;7457;116
50140;11743;74
50144;11743;870
50144;16203;544
50144;16205;386
50275;7457;114
50275;11743;109
50275;22743;71
50398;7457;11122
50398;11743;2854
50398;26138;1955
50453;11743;117
50453;23831;60
50453;27669;105
50618;236;77
50618;240;93
50618;20939;66
50695;11743;435
50695;18367;59
50695;22743;49
50798;7404;312
50798;7457;2028
50798;11743;994
50833;6750;209
50833;7457;318
50833;11743;877
50937;5951;680
50937;17780;225
50937;19039;211
51070;11743;480
51070;15067;240
51070;33114;370
51078;3987;154
51078;7778;363
51078;13561;286
51113;11743;355
51113;14487;351
51113;16203;164
51114;7009;125
51114;11743;239
51114;14487;352
51299;3308;387
51299;21689;788
51299;25647;791
51362;18258;165
51362;20939;169
51362;30358;102
51364;14552;374
51364;21689;453
51364;21773;180
51370;5951;85
51370;17780;80
51370;32766;36
51428;11305;2424
51428;14487;1188
51428;33114;2295
51497;7457;1315
51497;11743;408
51497;14821;488
51504;7457;256
51504;11743;1125
51504;18367;155
51606;7457;420
51606;11743;735
51606;32130;318
51715;21689;368
51715;23471;453
51715;30258;133
51738;8055;1068
51738;26138;1485
51738;33114;2654
51740;11743;135
51740;32989;290
51740;33114;479
51799;7457;1149
51799;11743;521
51799;27669;271
51893;7457;752
51893;21689;562
51893;22743;347
51985;11035;127
51985;21689;299
51985;23471;1238
52258;11743;582
52258;18001;501
52258;26138;283
52309;3611;295
52309;4605;1087
52309;21773;355
52318;11305;460
52318;26771;354
52318;26837;497
52350;11743;475
52350;14821;561
52350;26837;267
52357;7457;5997
52357;11743;1734
52357;23831;3273
52367;3987;179
52367;7778;674
52367;13561;657
52372;2938;349
52372;21689;357
52372;23535;533
52397;11743;826
52397;26771;752
52397;26837;1025
52415;8517;221
52415;11743;157
52415;20939;334
52588;11665;581
52588;21689;465
52588;21773;189
52635;7540;100
52635;11743;289
52635;14821;1501
52640;11305;1054
52640;11743;290
52640;14821;710
52872;11743;409
52872;32989;114
52872;33114;198
52873;11743;261
52873;21166;233
52873;27669;663
53022;7457;236
53022;15808;81
53022;23831;2158
53061;7457;634
53061;11743;557
53061;13098;243
53064;7457;355
53064;11743;442
53064;27669;232
53200;21689;217
53200;23569;163
53200;26816;510
53343;21689;286
53343;21773;120
53343;32865;741
53413;7457;157
53413;11743;416
53413;22743;145
53447;7457;154
53447;11743;227
53447;28261;123
53498;6953;208
53498;23831;1297
53498;33114;201
53580;6895;259
53580;6953;249
53580;23605;243
53625;1982;142
53625;16095;156
53625;20939;130
53639;7457;351
53639;11743;560
53639;23471;142
53645;12175;614
53645;19733;573
53645;21689;507
53764;11743;108
53764;26771;294
53764;26837;362
53809;23471;26
53809;27669;17
53809;30521;18
53817;7077;386
53817;7203;155
53817;21689;188
53834;7077;248
53834;7203;122
53834;21689;137
53835;7404;694
53835;7457;4481
53835;11743;1967
53926;11743;217
53926;22743;64
53926;26138;62
53969;240;109
53969;14487;220
53969;17639;115
54120;240;70
54120;11743;271
54270;4605;295
54270;14552;532
54270;21689;425
54479;1691;1090
54479;7457;4561
54479;11743;1816
54492;1691;177
54492;7457;411
54492;11743;224
54499;7457;1928
54499;11743;611
54499;14487;399
54529;7009;216
54529;19733;286
54529;21689;394
54539;7404;465
54539;7457;2504
54539;11743;1140
54620;7457;204
54620;11743;228
54620;31859;109
54666;21689;362
54666;21773;190
54666;23931;480
54984;11743;96
54984;14487;158
54984;28259;84
55018;8517;74
55018;11743;112
55018;20939;196
55022;8517;157
55022;11743;181
55022;20939;394
55030;21689;1663
55030;21773;553
55030;26816;3229
55095;15048;86
55095;19733;41
55095;21689;56
55352;7725;156
55352;15048;431
55352;21689;169
55354;7725;155
55354;15048;361
55354;21689;146
55398;10731;180
55398;11305;1787
55398;18981;204
55399;10731;444
55399;11305;478
55399;11743;473
55403;14552;765
55403;20047;476
55403;21689;740
56034;7457;529
56034;11743;821
56034;14487;409
56066;3371;32
56066;3389;18
56066;17213;24
56073;4605;336
56073;21689;368
56073;23931;249
56157;19316;97
56157;21689;237
56157;27095;155
56353;11743;107
56353;14467;77
56353;14487;507
56373;11743;924
56373;14487;1113
56373;18001;658
56452;5951;335
56452;21689;189
56452;27095;127
56454;5951;396
56454;21689;365
56454;27095;237
56466;11743;93
56466;15626;55
56466;27095;84
56480;7077;155
56480;7203;79
56480;21689;137
56495;7077;1010
56495;21689;625
56495;25647;376
56594;4605;129
56594;7077;114
56594;21689;151
56616;11743;272
56616;20939;268
56616;21672;258
56627;21689;984
56627;21773;382
56627;24526;314
56674;11743;432
56674;14487;306
56674;32130;186
56728;6895;327
56728;6953;336
56728;23605;344
56759;7404;278
56759;7457;1830
56759;11743;772
56842;2173;310
56842;11743;680
56842;14487;438
56912;2938;238
56912;14552;188
56912;21689;132
56913;8130;40
56913;8150;355
56913;8209;106
56919;7457;46
56919;10862;31
56919;11743;43
57605;6895;213
57605;6953;223
57605;23605;232
57727;8517;340
57727;11743;348
57727;20939;276
57736;3956;241
57736;11743;358
57736;28422;252
57854;7009;229
57854;7457;568
57854;7563;183
57913;11305;189
57913;11743;396
57913;26837;264
58027;6184;337
58027;11743;1447
58027;14487;1203
58033;7457;26
58033;18367;19
58033;23743;13
58098;11743;115
58098;23743;264
58098;23831;483
58314;11743;536
58314;12452;103
58314;12553;212
58696;7404;1064
58696;7457;6203
58696;11743;2136
58728;14552;60
58728;14730;48
58728;21689;73
58889;11305;2322
58889;32989;458
58889;33114;924
58922;6895;469
58922;6953;484
58922;23605;630
58962;11743;318
58962;19892;367
58962;20939;563
59091;7457;113
59091;11743;226
59091;14487;66
59145;7457;1022
59145;11743;499
59145;12553;401
59151;11743;545
59151;13098;203
59151;27669;171
59219;11305;1436
59219;11743;792
59219;14821;1800
59263;11305;2883
59263;11743;346
59263;33114;791
59264;11305;347
59264;32989;305
59264;33114;742
59715;7778;763
59715;13561;141
59715;15048;408
59716;7457;3400
59716;11743;2381
59716;22743;503
59780;11305;111
59780;11743;386
59780;27669;314
59810;8076;220
59810;21831;848
59810;26138;1368
59829;21831;981
59829;22973;319
59829;26138;1393
59836;8896;201
59836;11743;96
59836;26138;212
59882;8896;191
59882;11743;93
59882;26138;45
59889;8896;38
59889;11743;58
59889;26138;142
59924;11743;706
59924;26771;1038
59924;26837;1617
59952;7778;488
59952;13561;1035
59960;8782;553
59960;13547;1065
59960;13561;3056
59969;7778;595
59969;13547;265
59969;13561;800
59978;8779;133
59978;13547;215
59978;13561;671
59980;3987;608
59980;8782;1667
59980;13547;815
60057;6750;93
60057;11743;240
60057;14487;104
60080;13098;29
60080;21773;55
60080;26735;26
60142;240;45
60142;11743;123
60142;28261;54
60177;6953;246
60177;7457;372
60177;11305;779
60211;11305;1178
60211;26771;276
60211;26837;416
60229;13881;244
60229;26771;326
60229;26837;356
60400;5207;257
60400;11305;295
60400;11743;418
60510;11305;2579
60510;33114;2213
60510;34248;1540
60551;21689;210
60551;23471;476
60551;28384;141
60792;8055;111
60792;8067;121
60792;11743;1033
60931;11305;743
60931;11743;1397
60931;14487;1448
60932;11743;329
60932;26771;300
60932;26837;457
60935;240;76
60935;11665;64
60935;11743;333
60937;240;52
60937;1753;61
60937;11743;322
61115;15048;240
61115;19733;362
61115;21689;311
61179;11743;775
61179;26771;1966
61179;26837;2734
61266;15919;39
61266;15920;35
61266;29412;46
61329;5951;621
61329;19294;142
61329;21689;106
61535;10997;382
61535;21689;2336
61535;21773;620
61539;14552;342
61539;21689;533
61539;21773;201
61549;6888;332
61549;6953;490
61549;11743;376
61663;21689;665
61663;21773;225
61663;26816;1339
61666;11743;1103
61666;26771;1587
61666;26837;2151
61672;7457;270
61672;11743;394
61672;12553;349
61794;7457;231
61794;11743;92
61794;28261;117
61899;26138;184
61899;26771;396
61899;26837;689
61905;26771;550
61905;26837;902
61905;28247;181
61909;11743;165
61909;26771;424
61909;26837;670
61942;11305;1004
61942;26771;172
61942;26837;224
61975;9882;793
61975;11305;4846
61975;26837;1065
62032;11305;770
62032;11743;247
62032;15048;121
62103;7457;65
62103;21689;40
62103;23743;27
62111;7404;384
62111;7457;1803
62111;11743;756
62212;11743;283
62212;14467;147
62212;14487;892
62446;7404;497
62446;7457;2678
62446;11743;958
62571;11305;110
62571;11743;140
62571;14821;597
63032;11743;1039
63032;18367;151
63032;22743;157
63461;7457;35
63461;11743;210
63461;17617;20
63689;21689;340
63689;21773;105
63689;31155;828
63832;19733;131
63832;21689;337
63832;31155;233
64023;7203;144
64023;21689;157
64023;30241;125
64081;7077;208
64081;7203;127
64081;21689;215
64222;9565;1251
64222;11305;4376
64222;11743;862
64401;11305;1198
64401;11743;135
64401;15048;241
64481;14487;722
64481;32989;294
64481;33114;470
64666;21689;736
64666;24526;372
64666;26816;490
64732;11743;120
64732;26771;267
64732;26837;485
64794;21689;169
64794;23569;104
64794;26816;329
64865;11743;329
64865;20939;1451
64865;28919;417
64895;14552;650
64895;21689;566
64895;21773;251
64948;9124;316
64948;11743;177
64948;14821;500
65070;11743;94
65070;25438;112
65070;33114;156
65091;11152;215
65091;11305;729
65091;33114;177
65110;5207;557
65110;11743;714
65110;33114;600
65111;5207;562
65111;11743;751
65111;33114;614
65112;5207;568
65112;11743;715
65112;33114;620
65113;11305;79
65113;11743;99
65113;33114;117
65118;6953;609
65118;11743;796
65118;33114;653
65119;6953;811
65119;11743;1067
65119;33114;872
65336;7457;31
65336;22743;22
65336;23831;931
65497;7077;286
65497;7116;398
65497;26138;310
65840;6953;292
65840;14487;319
65840;33114;798
65948;9124;376
65948;11743;228
65948;14821;407
66354;21689;755
66354;24526;1409
66354;27095;304
66470;11743;126
66470;26050;113
66470;30358;117
66559;11743;2667
66559;20939;3002
66559;30358;1794
66692;9943;113
66692;11305;392
66692;11743;167
66857;3611;170
66857;4605;448
66857;21689;620
66933;14552;262
66933;21689;366
66933;23931;213
67035;14821;854
67035;20939;686
67035;30358;808
67238;7457;86
67238;11743;68
67238;22743;46
67657;8130;32
67657;8150;218
67657;8209;69
67863;21689;56
67863;28341;57
67863;28384;86
67920;4605;374
67920;21689;911
67920;24526;614
67931;11743;71
67931;20939;78
67931;30358;201
68099;11743;245
68099;20926;192
68099;20939;795
68143;5951;251
68143;10245;134
68143;21689;388
68210;4949;459
68210;11743;2362
68210;24609;445
68396;11305;1860
68396;11743;163
68396;12383;435
68418;11305;248
68418;11743;91
68418;22743;105
68427;5207;219
68427;10731;325
68427;11305;1027
68428;5207;935
68428;11305;15166
68428;11743;1502
68452;11305;140
68452;11743;60
68452;32620;44
68453;9221;46
68453;11743;146
68453;23900;105
68458;11305;908
68458;11743;131
68458;22743;100
68483;11743;186
68483;26771;553
68483;28247;188
68487;11305;6459
68487;11743;540
68487;22743;338
68488;11305;3790
68488;11743;297
68488;22743;203
68496;11305;1280
68496;11743;293
68496;33114;552
68520;11305;608
68520;11743;389
68520;14487;1280
68591;11743;466
68591;22743;163
68591;23150;337
68783;11743;554
68783;19733;1134
68783;24526;761
68811;6857;258
68811;7457;218
68811;11743;301
68984;21689;125
68984;24526;175
68984;27095;242
68985;5951;56
68985;23334;37
69242;5951;1196
69242;21773;283
69242;24526;383
69392;14487;587
69392;14730;220
69392;33114;382
69477;11743;199
69477;24051;190
69477;33114;365
69571;5951;1313
69571;11937;819
69571;21689;1106
70287;11743;140
70287;12452;90
70287;14487;613
70401;7457;4224
70401;11743;3840
70401;31155;895
70420;5951;173
70420;10245;783
70420;21689;570
70509;11743;420
70509;15048;84
70509;26371;46
70539;11743;527
70539;26771;1097
70539;26837;1520
70561;14552;712
70561;21689;433
70561;26371;180
71252;7778;1516
71252;11305;1149
71252;13561;1914
71292;7778;392
71292;13561;250
71332;5207;183
71332;11743;899
71332;33114;200
71458;11743;219
71458;12553;216
71458;16203;144
71622;7343;144
71622;11743;222
71622;14487;569
71728;11305;346
71728;23471;633
71728;28384;284
71867;11743;128
71867;32989;142
71867;33114;316
71869;11743;135
71869;32989;161
71869;33114;338
71870;11743;152
71870;32989;157
71870;33114;380
71984;14552;550
71984;21689;405
71984;23931;167
72003;9886;181
72003;11743;115
72003;23743;210
72159;7457;737
72159;9886;467
72159;23743;1417
72223;14552;1497
72223;21689;1219
72223;21773;605
72536;21689;789
72536;21773;366
72536;24526;736
72623;18228;213
72623;26138;407
72623;26207;315
72657;10304;681
72657;21773;202
72657;23471;270
72929;11743;457
72929;14487;603
72929;18001;279
73051;11743;85
73051;26771;168
73051;26837;199
73086;8055;481
73086;8076;641
73086;26138;1158
73184;5870;170
73184;25647;226
73184;28384;206
73186;7077;757
73186;7203;284
73186;25647;351
73297;7077;191
73297;7116;388
73297;11743;205
73385;14527;510
73385;26138;1086
73385;30464;518
73860;21689;40
73860;21773;59
73864;4605;147
73864;19733;141
73864;21689;402
73906;3140;195
73906;11743;236
73906;14487;200
73945;7457;443
73945;21689;278
73945;23471;1350
73960;7457;665
73960;11743;216
73960;14487;161
73965;19733;323
73965;19742;143
73965;21689;217
73968;7457;186
73968;11743;113
73968;26138;715
74034;21689;618
74034;21773;286
74034;23471;161
74169;7077;129
74169;19493;36
74169;21689;52
74256;6857;170
74256;11743;140
74256;12553;300
74462;6184;126
74462;11743;377
74462;26256;108
74532;6857;414
74532;6953;756
74532;11743;452
74731;11305;384
74731;11743;680
74731;15048;793
74812;19733;290
